"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.count"
"30_76_239+0+9820","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 14:35:00.000",41
"30_76_239+0+9816","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 13:05:00.000",41
"30_76_239+0+9819","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 13:00:00.000",41
"30_76_239+0+9818","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:55:00.000",41
"30_76_239+0+9817","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:50:00.000",41
"30_76_239+0+9815","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:45:00.000",41
"30_76_239+0+9814","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:40:00.000",41
"30_76_239+0+9813","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:35:00.000",41
"30_76_239+0+9812","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:30:00.000",41
"30_76_239+0+9811","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:25:00.000",41
"30_76_239+0+9810","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:20:00.000",41
"30_76_239+0+9809","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:15:00.000",41
"30_76_239+0+9808","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:10:00.000",0
"30_76_239+0+9807","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:05:00.000",0
"30_76_239+0+9806","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 12:00:00.000",21
"30_76_239+0+9805","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:55:00.000",21
"30_76_239+0+9804","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:50:00.000",21
"30_76_239+0+9793","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:45:00.000",21
"30_76_239+0+9786","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:40:00.000",21
"30_76_239+0+9785","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:35:00.000",0
"30_76_239+0+9784","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:30:00.000",2
"30_76_239+0+9803","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:25:00.000",21
"30_76_239+0+9802","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:20:00.000",21
"30_76_239+0+9801","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:15:00.000",21
"30_76_239+0+9800","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:10:00.000",21
"30_76_239+0+9799","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:05:00.000",21
"30_76_239+0+9798","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 11:00:00.000",21
"30_76_239+0+9797","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:55:00.000",21
"30_76_239+0+9796","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:50:00.000",21
"30_76_239+0+9795","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:45:00.000",21
"30_76_239+0+9794","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:40:00.000",21
"30_76_239+0+9792","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:35:00.000",21
"30_76_239+0+9791","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:30:00.000",21
"30_76_239+0+9790","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:25:00.000",21
"30_76_239+0+9789","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:20:00.000",21
"30_76_239+0+9788","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:15:00.000",21
"30_76_239+0+9787","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:10:00.000",0
"30_76_239+0+9783","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:05:00.000",0
"30_76_239+0+9782","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 10:00:00.000",0
"30_76_239+0+9781","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:55:00.000",0
"30_76_239+0+9780","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:50:00.000",0
"30_76_239+0+9779","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:45:00.000",0
"30_76_239+0+9778","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:40:00.000",0
"30_76_239+0+9777","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:35:00.000",0
"30_76_239+0+9776","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:30:00.000",0
"30_76_239+0+9775","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:25:00.000",0
"30_76_239+0+9774","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:20:00.000",0
"30_76_239+0+9773","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:15:00.000",0
"30_76_239+0+9772","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:10:00.000",0
"30_76_239+0+9771","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:05:00.000",0
"30_76_239+0+9770","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 09:00:00.000",0
"30_76_239+0+9769","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:55:00.000",0
"30_76_239+0+9768","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:50:00.000",0
"30_76_239+0+9767","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:45:00.000",0
"30_76_239+0+9766","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:40:00.000",0
"30_76_239+0+9765","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:35:00.000",0
"30_76_239+0+9764","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:30:00.000",0
"30_76_239+0+9763","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:25:00.000",0
"30_76_239+0+9762","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:20:00.000",0
"30_76_239+0+9761","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:15:00.000",0
"30_76_239+0+9760","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:10:00.000",0
"30_76_239+0+9759","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:05:00.000",0
"30_76_239+0+9758","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 08:00:00.000",0
"30_76_239+0+9757","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:55:00.000",0
"30_76_239+0+9756","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:50:00.000",0
"30_76_239+0+9755","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:45:00.000",0
"30_76_239+0+9754","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:40:00.000",0
"30_76_239+0+9753","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:35:00.000",0
"30_76_239+0+9752","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:30:00.000",0
"30_76_239+0+9751","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:25:00.000",0
"30_76_239+0+9750","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:20:00.000",0
"30_76_239+0+9749","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:15:00.000",0
"30_76_239+0+9748","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:10:00.000",0
"30_76_239+0+9747","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:05:00.000",0
"30_76_239+0+9746","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 07:00:00.000",0
"30_76_239+0+9745","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:55:00.000",0
"30_76_239+0+9744","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:50:00.000",0
"30_76_239+0+9743","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:45:00.000",0
"30_76_239+0+9742","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:40:00.000",0
"30_76_239+0+9741","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:35:00.000",0
"30_76_239+0+9740","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:30:00.000",0
"30_76_239+0+9739","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:25:00.000",0
"30_76_239+0+9738","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:20:00.000",0
"30_76_239+0+9737","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:15:00.000",0
"30_76_239+0+9736","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:10:00.000",0
"30_76_239+0+9735","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:05:00.000",0
"30_76_239+0+9734","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 06:00:00.000",0
"30_76_239+0+9733","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:55:00.000",0
"30_76_239+0+9732","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:50:00.000",0
"30_76_239+0+9731","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:45:00.000",0
"30_76_239+0+9730","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:40:00.000",0
"30_76_239+0+9729","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:35:00.000",0
"30_76_239+0+9728","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:30:00.000",0
"30_76_239+0+9727","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:25:00.000",0
"30_76_239+0+9726","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:20:00.000",0
"30_76_239+0+9725","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:15:00.000",0
"30_76_239+0+9724","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:10:00.000",0
"30_76_239+0+9723","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:05:00.000",0
"30_76_239+0+9722","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 05:00:00.000",0
"30_76_239+0+9721","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:55:00.000",0
"30_76_239+0+9720","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:50:00.000",0
"30_76_239+0+9719","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:45:00.000",0
"30_76_239+0+9718","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:40:00.000",0
"30_76_239+0+9717","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:35:00.000",0
"30_76_239+0+9716","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:30:00.000",0
"30_76_239+0+9715","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:25:00.000",0
"30_76_239+0+9714","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:20:00.000",0
"30_76_239+0+9713","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:15:00.000",0
"30_76_239+0+9712","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:10:00.000",0
"30_76_239+0+9711","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:05:00.000",0
"30_76_239+0+9710","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 04:00:00.000",0
"30_76_239+0+9709","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 03:55:00.000",0
"30_76_239+0+9708","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 03:50:00.000",0
"30_76_239+0+9707","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 03:45:00.000",0
"30_76_239+0+9706","30_76_239","-","_doc",76,76,"iot_platform","iot_platform",239,239,"CountSensor-Group4","CountSensor-Group4","Jun 30, 2023 @ 03:40:00.000",0
