"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.count"
"39_91_236+0+10835","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:40:00.015",38
"39_91_236+0+10834","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:35:00.045",38
"39_91_236+0+10833","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:30:00.075",40
"39_91_236+0+10832","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:25:00.095",42
"39_91_236+0+10831","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:20:00.073",42
"39_91_236+0+10830","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:15:00.063",42
"39_91_236+0+10829","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:10:00.053",42
"39_91_236+0+10828","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:05:00.043",42
"39_91_236+0+10827","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 15:00:00.093",41
"39_91_236+0+10826","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:55:00.083",41
"39_91_236+0+10825","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:50:00.073",41
"39_91_236+0+10824","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:45:00.063",41
"39_91_236+0+10823","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:40:00.053",41
"39_91_236+0+10822","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:35:00.043",41
"39_91_236+0+10821","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:30:00.033",41
"39_91_236+0+10820","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:25:00.013",41
"39_91_236+0+10819","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:20:32.403",41
"39_91_236+0+10818","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 14:10:00.027",41
"39_91_236+0+10817","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 13:35:33.317",41
"39_91_236+0+10816","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 13:30:00.000",41
"39_91_236+0+10815","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 13:25:00.090",41
"39_91_236+0+10814","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 13:20:00.080",41
"39_91_236+0+10812","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 13:15:00.086",41
"39_91_236+0+10813","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 13:15:00.086",41
"39_91_236+0+10811","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 13:00:00.013",41
"39_91_236+0+10782","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10783","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10784","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10785","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10786","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10787","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10788","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10789","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10790","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10791","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10792","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10793","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10794","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10795","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10796","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10797","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10798","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10799","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10800","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10801","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10802","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10803","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10804","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10805","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10806","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10807","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10808","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10809","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10810","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:55:00.083",41
"39_91_236+0+10781","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:50:00.073",41
"39_91_236+0+10780","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:45:00.063",41
"39_91_236+0+10779","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:40:00.043",41
"39_91_236+0+10778","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:35:00.033",41
"39_91_236+0+10777","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:30:00.023",41
"39_91_236+0+10776","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:25:00.023",41
"39_91_236+0+10775","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:20:00.013",41
"39_91_236+0+10774","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:15:00.013",41
"39_91_236+0+10773","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:10:00.024",0
"39_91_236+0+10772","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:05:00.028",0
"39_91_236+0+10771","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 12:00:00.058",21
"39_91_236+0+10770","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:55:00.038",21
"39_91_236+0+10769","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:50:00.028",21
"39_91_236+0+10768","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:45:00.018",21
"39_91_236+0+10767","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:40:00.008",21
"39_91_236+0+10766","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:35:00.098",21
"39_91_236+0+10765","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:30:00.088",21
"39_91_236+0+10764","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:25:00.088",21
"39_91_236+0+10763","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:20:00.068",21
"39_91_236+0+10762","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:15:00.058",21
"39_91_236+0+10761","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:10:00.038",21
"39_91_236+0+10760","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 11:00:00.017",21
"39_91_236+0+10759","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:55:00.007",21
"39_91_236+0+10758","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:50:00.097",21
"39_91_236+0+10757","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:45:00.077",21
"39_91_236+0+10756","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:40:00.057",21
"39_91_236+0+10755","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:35:00.047",21
"39_91_236+0+10754","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:30:00.037",21
"39_91_236+0+10753","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:25:00.017",21
"39_91_236+0+10752","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:20:00.007",21
"39_91_236+0+10751","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:15:00.097",21
"39_91_236+0+10750","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:10:00.097",0
"39_91_236+0+10749","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:05:00.022",0
"39_91_236+0+10748","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 10:00:00.052",0
"39_91_236+0+10747","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:55:00.072",0
"39_91_236+0+10746","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:50:00.092",0
"39_91_236+0+10745","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:45:00.012",0
"39_91_236+0+10744","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:40:00.042",0
"39_91_236+0+10743","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:35:00.073",0
"39_91_236+0+10742","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:30:00.073",0
"39_91_236+0+10741","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:25:00.002",0
"39_91_236+0+10740","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:20:00.022",0
"39_91_236+0+10739","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:15:00.032",0
"39_91_236+0+10738","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:10:00.062",0
"39_91_236+0+10737","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:05:00.074",0
"39_91_236+0+10736","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 09:00:00.014",0
"39_91_236+0+10735","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:55:00.024",0
"39_91_236+0+10734","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:50:00.054",0
"39_91_236+0+10733","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:45:00.084",0
"39_91_236+0+10732","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:40:00.004",0
"39_91_236+0+10731","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:35:00.035",0
"39_91_236+0+10730","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:30:00.044",0
"39_91_236+0+10729","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:25:00.064",0
"39_91_236+0+10728","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:20:00.094",0
"39_91_236+0+10727","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:15:00.014",0
"39_91_236+0+10726","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:10:00.035",0
"39_91_236+0+10725","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:05:00.055",0
"39_91_236+0+10724","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 08:00:00.085",0
"39_91_236+0+10723","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:55:00.005",0
"39_91_236+0+10722","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:50:00.025",0
"39_91_236+0+10721","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:45:00.055",0
"39_91_236+0+10720","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:40:00.085",0
"39_91_236+0+10719","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:35:00.015",0
"39_91_236+0+10718","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:30:00.025",0
"39_91_236+0+10717","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:25:00.045",0
"39_91_236+0+10716","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:20:00.065",0
"39_91_236+0+10715","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:15:00.085",0
"39_91_236+0+10714","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:10:00.005",0
"39_91_236+0+10713","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:05:00.020",0
"39_91_236+0+10712","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 07:00:00.040",0
"39_91_236+0+10711","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:55:00.070",0
"39_91_236+0+10710","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:50:00.090",0
"39_91_236+0+10709","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:45:00.020",0
"39_91_236+0+10708","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:40:00.050",0
"39_91_236+0+10707","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:35:00.070",0
"39_91_236+0+10706","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:30:00.000",0
"39_91_236+0+10705","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:25:00.030",0
"39_91_236+0+10704","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:20:00.060",0
"39_91_236+0+10703","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:15:00.000",0
"39_91_236+0+10702","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:10:00.020",0
"39_91_236+0+10701","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:05:00.024",0
"39_91_236+0+10700","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 06:00:00.044",0
"39_91_236+0+10699","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 05:55:00.074",0
"39_91_236+0+10698","39_91_236","-","_doc",91,91,"iot_platform","iot_platform",236,236,"g_15_counter","g_15_counter","Jun 30, 2023 @ 05:50:00.004",0
