"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.peopleCount"
"35_83_238+0+9496","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 02:22:48.826",0
"35_83_238+0+9495","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 02:17:48.826",0
"35_83_238+0+9494","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 02:12:48.826",0
"35_83_238+0+9493","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 02:07:48.826",0
"35_83_238+0+9492","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 02:02:48.826",0
"35_83_238+0+9491","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:57:48.826",0
"35_83_238+0+9490","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:52:48.826",0
"35_83_238+0+9489","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:47:48.826",0
"35_83_238+0+9488","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:42:48.826",0
"35_83_238+0+9487","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:37:48.826",0
"35_83_238+0+9486","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:32:48.826",0
"35_83_238+0+9485","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:27:48.826",0
"35_83_238+0+9484","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:22:48.826",0
"35_83_238+0+9483","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:17:48.826",0
"35_83_238+0+9482","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:12:48.826",0
"35_83_238+0+9481","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:07:48.826",0
"35_83_238+0+9480","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 01:02:48.826",0
"35_83_238+0+9479","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:57:48.826",0
"35_83_238+0+9478","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:52:48.825",0
"35_83_238+0+9477","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:47:48.825",0
"35_83_238+0+9476","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:42:48.825",0
"35_83_238+0+9475","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:37:48.825",0
"35_83_238+0+9474","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:32:48.825",0
"35_83_238+0+9473","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:27:48.825",0
"35_83_238+0+9472","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:22:48.825",0
"35_83_238+0+9471","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:17:48.825",0
"35_83_238+0+9470","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:12:48.825",0
"35_83_238+0+9469","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:07:48.825",0
"35_83_238+0+9468","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 30, 2023 @ 00:02:48.825",0
"35_83_238+0+9467","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:57:48.825",0
"35_83_238+0+9466","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:52:48.803",0
"35_83_238+0+9465","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:47:48.803",0
"35_83_238+0+9464","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:42:48.803",0
"35_83_238+0+9463","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:37:48.803",0
"35_83_238+0+9462","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:32:48.803",0
"35_83_238+0+9461","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:27:48.803",0
"35_83_238+0+9460","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:22:48.803",0
"35_83_238+0+9459","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:17:48.803",0
"35_83_238+0+9458","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:12:48.803",0
"35_83_238+0+9457","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:07:48.803",0
"35_83_238+0+9456","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 23:02:48.803",0
"35_83_238+0+9455","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:57:48.798",0
"35_83_238+0+9454","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:54:37.131",0
"35_83_238+0+9453","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:49:37.131",0
"35_83_238+0+9452","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:44:37.131",0
"35_83_238+0+9451","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:39:37.132",0
"35_83_238+0+9450","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:34:37.131",0
"35_83_238+0+9449","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:29:37.131",0
"35_83_238+0+9448","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:24:37.131",0
"35_83_238+0+9447","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:19:37.131",0
"35_83_238+0+9446","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:14:37.131",0
"35_83_238+0+9445","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:09:37.131",0
"35_83_238+0+9444","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 22:04:37.128",0
"35_83_238+0+9443","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:59:37.128",0
"35_83_238+0+9442","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:54:37.128",0
"35_83_238+0+9441","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:49:37.128",0
"35_83_238+0+9440","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:44:37.128",0
"35_83_238+0+9439","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:39:37.128",0
"35_83_238+0+9438","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:34:37.128",0
"35_83_238+0+9437","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:29:37.128",0
"35_83_238+0+9436","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:24:37.128",0
"35_83_238+0+9435","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:19:37.128",0
"35_83_238+0+9434","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:14:37.128",0
"35_83_238+0+9433","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:09:37.128",0
"35_83_238+0+9432","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 21:04:37.124",0
"35_83_238+0+9431","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:59:37.124",0
"35_83_238+0+9430","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:54:37.124",0
"35_83_238+0+9429","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:49:37.124",0
"35_83_238+0+9428","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:44:37.124",0
"35_83_238+0+9427","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:39:37.124",0
"35_83_238+0+9426","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:34:37.124",0
"35_83_238+0+9425","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:29:37.124",0
"35_83_238+0+9424","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:24:37.124",0
"35_83_238+0+9423","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:19:37.124",0
"35_83_238+0+9422","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:14:37.124",0
"35_83_238+0+9421","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:09:37.124",0
"35_83_238+0+9420","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 20:04:37.118",0
"35_83_238+0+9419","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:59:37.118",0
"35_83_238+0+9418","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:54:37.118",0
"35_83_238+0+9417","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:49:37.118",0
"35_83_238+0+9416","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:44:37.118",0
"35_83_238+0+9415","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:39:37.118",0
"35_83_238+0+9414","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:34:37.119",0
"35_83_238+0+9413","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:29:37.118",0
"35_83_238+0+9412","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:24:37.118",0
"35_83_238+0+9411","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:19:37.118",0
"35_83_238+0+9410","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:14:37.118",0
"35_83_238+0+9409","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:09:37.118",0
"35_83_238+0+9408","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 19:04:37.110",0
"35_83_238+0+9407","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:59:37.110",0
"35_83_238+0+9406","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:54:37.110",0
"35_83_238+0+9405","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:49:37.110",0
"35_83_238+0+9404","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:44:37.110",0
"35_83_238+0+9403","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:39:37.110",0
"35_83_238+0+9402","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:34:37.110",0
"35_83_238+0+9401","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:29:37.110",0
"35_83_238+0+9400","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:24:37.110",0
"35_83_238+0+9399","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:19:37.110",0
"35_83_238+0+9398","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:14:37.110",0
"35_83_238+0+9397","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 18:09:37.110",0
"35_83_238+0+9396","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:58:27.122",0
"35_83_238+0+9395","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:53:27.122",0
"35_83_238+0+9394","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:48:27.122",0
"35_83_238+0+9393","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:43:27.122",0
"35_83_238+0+9392","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:38:27.122",0
"35_83_238+0+9391","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:33:27.122",0
"35_83_238+0+9390","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:28:27.121",0
"35_83_238+0+9389","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:17:39.850",0
"35_83_238+0+9388","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:12:39.849",0
"35_83_238+0+9387","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 17:02:58.734",0
"35_83_238+0+9386","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:57:58.734",0
"35_83_238+0+9385","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:52:58.734",0
"35_83_238+0+9384","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:47:58.734",0
"35_83_238+0+9383","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:42:58.734",0
"35_83_238+0+9382","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:37:58.734",0
"35_83_238+0+9381","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:32:58.734",0
"35_83_238+0+9380","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:27:58.734",0
"35_83_238+0+9379","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:22:58.734",0
"35_83_238+0+9378","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:17:58.734",0
"35_83_238+0+9377","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:12:58.737",0
"35_83_238+0+9376","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 16:05:36.926",0
"35_83_238+0+9375","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 15:54:32.026",0
"35_83_238+0+9374","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 15:46:56.186",0
"35_83_238+0+9373","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 15:35:11.435",0
"35_83_238+0+9372","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 15:22:16.128",0
"35_83_238+0+9371","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 15:18:00.597",35
"35_83_238+0+9370","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 15:13:00.597",35
"35_83_238+0+9369","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 15:08:00.601",0
"35_83_238+0+9368","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 15:03:35.829",0
"35_83_238+0+9367","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:58:35.829",0
"35_83_238+0+9366","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:53:35.832",0
"35_83_238+0+9365","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:46:37.244",0
"35_83_238+0+9364","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:42:48.080",0
"35_83_238+0+9363","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:37:48.080",0
"35_83_238+0+9362","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:32:48.080",0
"35_83_238+0+9361","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:27:48.080",0
"35_83_238+0+9360","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:22:48.076",0
"35_83_238+0+9359","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:12:04.191",0
"35_83_238+0+9358","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:06:38.247",0
"35_83_238+0+9357","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 14:01:38.247",0
"35_83_238+0+9356","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 13:38:10.436",30
"35_83_238+0+9355","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 13:33:10.436",30
"35_83_238+0+9354","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 13:28:10.436",30
"35_83_238+0+9353","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 13:23:10.436",30
"35_83_238+0+9352","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 13:18:10.436",30
"35_83_238+0+9351","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 13:13:10.436",30
"35_83_238+0+9350","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 13:08:10.436",0
"35_83_238+0+9349","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 13:03:10.436",0
"35_83_238+0+9348","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:58:10.436",0
"35_83_238+0+9347","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:53:10.436",0
"35_83_238+0+9346","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:48:10.436",0
"35_83_238+0+9345","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:43:10.436",0
"35_83_238+0+9344","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:38:10.433",0
"35_83_238+0+9343","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:33:10.433",0
"35_83_238+0+9342","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:28:10.433",0
"35_83_238+0+9341","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:23:10.433",0
"35_83_238+0+9340","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:18:10.433",0
"35_83_238+0+9339","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:13:10.433",0
"35_83_238+0+9338","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:08:10.433",0
"35_83_238+0+9337","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 12:03:10.433",0
"35_83_238+0+9336","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:58:10.433",15
"35_83_238+0+9335","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:53:10.433",15
"35_83_238+0+9334","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:48:10.433",15
"35_83_238+0+9333","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:43:10.433",15
"35_83_238+0+9332","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:38:10.429",15
"35_83_238+0+9331","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:33:10.429",15
"35_83_238+0+9330","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:28:10.429",15
"35_83_238+0+9329","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:23:10.429",15
"35_83_238+0+9328","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:18:10.430",15
"35_83_238+0+9327","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:13:10.429",15
"35_83_238+0+9326","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:08:10.429",0
"35_83_238+0+9325","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 11:03:10.429",0
"35_83_238+0+9324","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:58:10.429",0
"35_83_238+0+9323","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:53:10.429",0
"35_83_238+0+9322","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:48:10.429",0
"35_83_238+0+9321","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:43:10.429",0
"35_83_238+0+9320","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:38:10.426",0
"35_83_238+0+9319","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:33:10.426",0
"35_83_238+0+9318","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:28:10.426",0
"35_83_238+0+9317","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:23:10.426",0
