"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.count"
"31_78_243+0+6711","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 15:04:00.794",0
"31_78_243+0+6710","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 14:59:00.794",0
"31_78_243+0+6709","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 14:54:00.794",0
"31_78_243+0+6708","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 14:49:00.794",0
"31_78_243+0+6707","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 14:44:00.794",0
"31_78_243+0+6706","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 14:39:00.794",0
"31_78_243+0+6705","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 14:34:00.758",0
"31_78_243+0+6696","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6697","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6698","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6699","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6700","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6701","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6702","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6703","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6704","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:34:55.899",0
"31_78_243+0+6695","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:29:55.884",0
"31_78_243+0+6694","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:24:55.879",0
"31_78_243+0+6693","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:19:55.829",0
"31_78_243+0+6677","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6678","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6679","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6680","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6681","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6682","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6683","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6684","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6685","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6686","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6687","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6688","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6689","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6690","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6691","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6692","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:13:29.066",0
"31_78_243+0+6676","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 13:03:33.640",0
"31_78_243+0+6666","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6667","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6668","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6669","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6670","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6671","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6672","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6673","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6674","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6675","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:58:33.599",0
"31_78_243+0+6665","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:50:46.179",41
"31_78_243+0+6664","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:45:46.179",41
"31_78_243+0+6663","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:40:46.179",41
"31_78_243+0+6662","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:35:46.179",41
"31_78_243+0+6661","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:30:46.180",41
"31_78_243+0+6660","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:25:46.180",41
"31_78_243+0+6659","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:20:46.180",41
"31_78_243+0+6658","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:15:46.185",41
"31_78_243+0+6657","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:10:46.185",10
"31_78_243+0+6656","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:05:46.184",0
"31_78_243+0+6655","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 12:00:46.184",6
"31_78_243+0+6654","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:55:46.184",21
"31_78_243+0+6653","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:50:46.184",21
"31_78_243+0+6652","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:45:46.184",21
"31_78_243+0+6651","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:40:46.184",21
"31_78_243+0+6650","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:35:46.184",21
"31_78_243+0+6649","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:30:46.184",21
"31_78_243+0+6648","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:25:46.184",21
"31_78_243+0+6647","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:20:46.184",21
"31_78_243+0+6646","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:15:46.186",21
"31_78_243+0+6645","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:10:46.181",21
"31_78_243+0+6644","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:05:46.181",21
"31_78_243+0+6643","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 11:00:46.181",21
"31_78_243+0+6642","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:55:46.181",21
"31_78_243+0+6641","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:50:46.181",21
"31_78_243+0+6640","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:45:46.181",21
"31_78_243+0+6639","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:40:46.181",21
"31_78_243+0+6638","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:35:46.181",21
"31_78_243+0+6637","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:30:46.181",21
"31_78_243+0+6636","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:25:46.181",21
"31_78_243+0+6635","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:20:46.181",21
"31_78_243+0+6634","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:15:46.187",21
"31_78_243+0+6633","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:10:46.182",12
"31_78_243+0+6632","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:05:46.177",0
"31_78_243+0+6631","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 10:00:46.177",0
"31_78_243+0+6630","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:55:46.177",0
"31_78_243+0+6629","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:50:46.177",0
"31_78_243+0+6628","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:45:46.177",0
"31_78_243+0+6627","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:40:46.177",0
"31_78_243+0+6626","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:35:46.177",0
"31_78_243+0+6625","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:30:46.177",0
"31_78_243+0+6624","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:25:46.177",0
"31_78_243+0+6623","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:20:46.177",0
"31_78_243+0+6622","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:15:46.183",0
"31_78_243+0+6621","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:10:46.183",0
"31_78_243+0+6620","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:05:46.183",0
"31_78_243+0+6619","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 09:00:46.183",0
"31_78_243+0+6618","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:55:46.183",0
"31_78_243+0+6617","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:50:46.183",0
"31_78_243+0+6616","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:45:46.183",0
"31_78_243+0+6615","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:40:46.183",0
"31_78_243+0+6614","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:35:46.183",0
"31_78_243+0+6613","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:30:46.183",0
"31_78_243+0+6612","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:25:46.178",0
"31_78_243+0+6611","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:20:46.173",0
"31_78_243+0+6610","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:15:46.175",0
"31_78_243+0+6609","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:10:46.170",0
"31_78_243+0+6608","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:05:46.165",0
"31_78_243+0+6607","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 08:00:46.149",0
"31_78_243+0+6606","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:55:46.149",0
"31_78_243+0+6605","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:50:46.149",0
"31_78_243+0+6604","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:45:46.149",0
"31_78_243+0+6603","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:40:46.149",0
"31_78_243+0+6602","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:35:46.149",0
"31_78_243+0+6601","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:30:46.149",0
"31_78_243+0+6600","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:25:46.149",0
"31_78_243+0+6599","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:20:46.150",0
"31_78_243+0+6598","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:15:46.156",0
"31_78_243+0+6597","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:10:46.156",0
"31_78_243+0+6596","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:05:46.156",0
"31_78_243+0+6595","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 07:00:46.156",0
"31_78_243+0+6594","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:55:46.156",0
"31_78_243+0+6593","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:50:46.156",0
"31_78_243+0+6592","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:45:46.156",0
"31_78_243+0+6591","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:40:46.156",0
"31_78_243+0+6590","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:35:46.156",0
"31_78_243+0+6589","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:30:46.156",0
"31_78_243+0+6588","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:25:46.156",0
"31_78_243+0+6587","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:20:46.151",0
"31_78_243+0+6586","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:15:46.152",0
"31_78_243+0+6585","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:10:46.147",0
"31_78_243+0+6584","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:05:46.142",0
"31_78_243+0+6583","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 06:00:46.142",0
"31_78_243+0+6582","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:55:46.142",0
"31_78_243+0+6581","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:50:46.142",0
"31_78_243+0+6580","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:45:46.142",0
"31_78_243+0+6579","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:40:46.142",0
"31_78_243+0+6578","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:35:46.142",0
"31_78_243+0+6577","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:30:46.142",0
"31_78_243+0+6576","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:25:46.142",0
"31_78_243+0+6575","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:20:46.142",0
"31_78_243+0+6574","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:15:46.148",0
"31_78_243+0+6573","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:10:46.148",0
"31_78_243+0+6572","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:05:46.148",0
"31_78_243+0+6571","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 05:00:46.148",0
"31_78_243+0+6570","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 04:55:46.148",0
"31_78_243+0+6569","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 04:50:46.148",0
"31_78_243+0+6568","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 04:45:46.148",0
"31_78_243+0+6567","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 04:40:46.148",0
"31_78_243+0+6566","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 04:35:46.148",0
"31_78_243+0+6565","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 04:30:46.148",0
"31_78_243+0+6564","31_78_243","-","_doc",78,78,"iot_platform","iot_platform",243,243,s2,s2,"Jun 30, 2023 @ 04:25:46.148",0
