"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.count","value.heap"
"7_89_234+0+3885","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:40:00.467",0,"198,488"
"7_89_234+0+3886","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:40:00.467",0,"198,488"
"7_89_234+0+3883","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:35:00.457",0,"198,488"
"7_89_234+0+3884","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:35:00.457",0,"198,488"
"7_89_234+0+3881","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:30:00.447",0,"198,488"
"7_89_234+0+3882","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:30:00.447",0,"198,488"
"7_89_234+0+3879","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:25:00.437",0,"198,472"
"7_89_234+0+3880","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:25:00.437",0,"198,472"
"7_89_234+0+3877","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:20:00.427",0,"198,488"
"7_89_234+0+3878","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:20:00.427",0,"198,488"
"7_89_234+0+3875","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:15:00.417",0,"198,496"
"7_89_234+0+3876","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:15:00.417",0,"198,496"
"7_89_234+0+3873","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:10:00.407",0,"198,488"
"7_89_234+0+3874","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:10:00.407",0,"198,488"
"7_89_234+0+3871","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:05:00.397",0,"198,488"
"7_89_234+0+3872","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:05:00.397",0,"198,488"
"7_89_234+0+3869","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:00:00.387",0,"198,488"
"7_89_234+0+3870","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 22:00:00.387",0,"198,488"
"7_89_234+0+3867","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:55:00.377",0,"198,488"
"7_89_234+0+3868","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:55:00.377",0,"198,488"
"7_89_234+0+3865","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:50:00.367",0,"198,480"
"7_89_234+0+3866","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:50:00.367",0,"198,480"
"7_89_234+0+3863","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:45:00.357",0,"198,488"
"7_89_234+0+3864","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:45:00.357",0,"198,488"
"7_89_234+0+3861","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:40:00.347",0,"198,484"
"7_89_234+0+3862","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:40:00.347",0,"198,484"
"7_89_234+0+3859","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:35:00.337",0,"198,488"
"7_89_234+0+3860","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:35:00.337",0,"198,488"
"7_89_234+0+3857","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:30:00.327",0,"198,488"
"7_89_234+0+3858","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:30:00.327",0,"198,488"
"7_89_234+0+3855","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:25:00.317",0,"198,484"
"7_89_234+0+3856","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:25:00.317",0,"198,484"
"7_89_234+0+3853","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:20:00.307",0,"198,488"
"7_89_234+0+3854","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:20:00.307",0,"198,488"
"7_89_234+0+3851","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:15:00.297",0,"198,488"
"7_89_234+0+3852","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:15:00.297",0,"198,488"
"7_89_234+0+3849","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:10:00.287",0,"198,468"
"7_89_234+0+3850","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:10:00.287",0,"198,468"
"7_89_234+0+3847","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:05:00.277",0,"198,488"
"7_89_234+0+3848","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:05:00.277",0,"198,488"
"7_89_234+0+3845","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:00:00.267",0,"198,488"
"7_89_234+0+3846","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 21:00:00.267",0,"198,488"
"7_89_234+0+3843","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:55:00.257",0,"198,472"
"7_89_234+0+3844","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:55:00.257",0,"198,472"
"7_89_234+0+3841","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:50:00.247",0,"198,472"
"7_89_234+0+3842","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:50:00.247",0,"198,472"
"7_89_234+0+3839","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:45:00.237",0,"198,488"
"7_89_234+0+3840","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:45:00.237",0,"198,488"
"7_89_234+0+3837","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:40:00.227",0,"198,488"
"7_89_234+0+3838","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:40:00.227",0,"198,488"
"7_89_234+0+3835","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:35:00.217",0,"198,496"
"7_89_234+0+3836","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:35:00.217",0,"198,496"
"7_89_234+0+3833","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:30:00.207",0,"198,488"
"7_89_234+0+3834","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:30:00.207",0,"198,488"
"7_89_234+0+3831","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:25:00.197",0,"198,488"
"7_89_234+0+3832","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:25:00.197",0,"198,488"
"7_89_234+0+3829","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:20:00.187",0,"198,488"
"7_89_234+0+3830","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:20:00.187",0,"198,488"
"7_89_234+0+3827","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:15:00.177",0,"198,488"
"7_89_234+0+3828","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:15:00.177",0,"198,488"
"7_89_234+0+3825","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:10:00.167",0,"198,488"
"7_89_234+0+3826","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:10:00.167",0,"198,488"
"7_89_234+0+3823","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:05:00.157",0,"198,452"
"7_89_234+0+3824","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:05:00.157",0,"198,452"
"7_89_234+0+3821","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:00:00.147",0,"198,484"
"7_89_234+0+3822","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 20:00:00.147",0,"198,484"
"7_89_234+0+3819","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:55:00.137",0,"198,472"
"7_89_234+0+3820","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:55:00.137",0,"198,472"
"7_89_234+0+3817","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:50:00.127",0,"198,488"
"7_89_234+0+3818","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:50:00.127",0,"198,488"
"7_89_234+0+3815","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:45:00.117",0,"198,488"
"7_89_234+0+3816","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:45:00.117",0,"198,488"
"7_89_234+0+3813","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:40:00.107",0,"198,488"
"7_89_234+0+3814","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:40:00.107",0,"198,488"
"7_89_234+0+3811","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:35:00.097",0,"198,480"
"7_89_234+0+3812","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:35:00.097",0,"198,480"
"7_89_234+0+3809","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:30:00.087",0,"198,480"
"7_89_234+0+3810","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:30:00.087",0,"198,480"
"7_89_234+0+3807","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:25:00.077",0,"198,488"
"7_89_234+0+3808","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:25:00.077",0,"198,488"
"7_89_234+0+3805","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:20:00.067",0,"198,488"
"7_89_234+0+3806","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:20:00.067",0,"198,488"
"7_89_234+0+3803","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:15:00.057",0,"198,488"
"7_89_234+0+3804","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:15:00.057",0,"198,488"
"7_89_234+0+3801","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:10:00.047",0,"198,488"
"7_89_234+0+3802","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:10:00.047",0,"198,488"
"7_89_234+0+3799","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:05:00.037",0,"198,612"
"7_89_234+0+3800","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:05:00.037",0,"198,612"
"7_89_234+0+3796","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:00:00.027",0,"198,588"
"7_89_234+0+3797","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:00:00.027",0,"198,588"
"7_89_234+0+3798","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 19:00:00.027",0,"198,588"
"7_89_234+0+3794","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:55:00.017",0,"198,612"
"7_89_234+0+3795","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:55:00.017",0,"198,612"
"7_89_234+0+3792","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:50:00.007",0,"198,612"
"7_89_234+0+3793","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:50:00.007",0,"198,612"
"7_89_234+0+3790","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:45:00.997",0,"198,612"
"7_89_234+0+3791","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:45:00.997",0,"198,612"
"7_89_234+0+3788","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:40:00.987",0,"198,612"
"7_89_234+0+3789","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:40:00.987",0,"198,612"
"7_89_234+0+3786","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:35:00.977",0,"198,612"
"7_89_234+0+3787","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:35:00.977",0,"198,612"
"7_89_234+0+3784","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:30:00.967",0,"198,592"
"7_89_234+0+3785","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:30:00.967",0,"198,592"
"7_89_234+0+3782","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:25:00.957",0,"198,604"
"7_89_234+0+3783","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:25:00.957",0,"198,604"
"7_89_234+0+3780","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:20:00.947",0,"198,604"
"7_89_234+0+3781","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:20:00.947",0,"198,604"
"7_89_234+0+3778","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:15:00.937",0,"198,592"
"7_89_234+0+3779","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:15:00.937",0,"198,592"
"7_89_234+0+3776","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:10:00.927",0,"198,580"
"7_89_234+0+3777","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:10:00.927",0,"198,580"
"7_89_234+0+3774","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:00:00.907",0,"198,596"
"7_89_234+0+3775","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 18:00:00.907",0,"198,596"
"7_89_234+0+3772","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:55:00.897",0,"198,592"
"7_89_234+0+3773","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:55:00.897",0,"198,592"
"7_89_234+0+3770","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:50:00.887",0,"198,592"
"7_89_234+0+3771","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:50:00.887",0,"198,592"
"7_89_234+0+3768","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:45:00.877",0,"198,612"
"7_89_234+0+3769","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:45:00.877",0,"198,612"
"7_89_234+0+3767","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:40:00.867",0,"198,592"
"7_89_234+0+3765","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:35:00.857",0,"198,604"
"7_89_234+0+3766","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:35:00.857",0,"198,604"
"7_89_234+0+3763","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:30:00.847",0,"198,588"
"7_89_234+0+3764","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:30:00.847",0,"198,588"
"7_89_234+0+3761","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:20:00.827",0,"198,276"
"7_89_234+0+3762","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:20:00.827",0,"198,276"
"7_89_234+0+3759","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:15:00.827",0,"197,676"
"7_89_234+0+3760","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:15:00.827",0,"197,676"
"7_89_234+0+3758","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:10:00.827",0,"197,512"
"7_89_234+0+3756","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:05:00.715",0,"198,572"
"7_89_234+0+3757","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:05:00.715",0,"198,572"
"7_89_234+0+3754","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:00:00.705",35,"198,580"
"7_89_234+0+3755","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 17:00:00.705",35,"198,580"
"7_89_234+0+3752","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:55:00.695",35,"198,580"
"7_89_234+0+3753","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:55:00.695",35,"198,580"
"7_89_234+0+3750","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:50:00.685",35,"198,580"
"7_89_234+0+3751","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:50:00.685",35,"198,580"
"7_89_234+0+3748","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:45:00.675",35,"198,580"
"7_89_234+0+3749","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:45:00.675",35,"198,580"
"7_89_234+0+3746","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:40:00.665",35,"198,580"
"7_89_234+0+3747","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:40:00.665",35,"198,580"
"7_89_234+0+3744","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:35:00.655",35,"198,572"
"7_89_234+0+3745","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:35:00.655",35,"198,572"
"7_89_234+0+3742","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:30:00.645",35,"198,544"
"7_89_234+0+3743","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:30:00.645",35,"198,544"
"7_89_234+0+3741","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:25:00.635",35,"198,572"
"7_89_234+0+3739","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:20:00.625",35,"198,560"
"7_89_234+0+3740","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:20:00.625",35,"198,560"
"7_89_234+0+3737","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:15:00.615",35,"198,564"
"7_89_234+0+3738","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:15:00.615",35,"198,564"
"7_89_234+0+3735","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:10:00.605",35,"198,552"
"7_89_234+0+3736","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 16:10:00.605",35,"198,552"
