"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.count","value.height"
"37_84_226+0+10483","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:55:00.139",0,0
"37_84_226+0+10482","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:50:00.139",0,0
"37_84_226+0+10481","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:45:00.139",0,0
"37_84_226+0+10480","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:40:00.134",0,0
"37_84_226+0+10479","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:35:00.134",0,0
"37_84_226+0+10478","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:30:00.134",0,0
"37_84_226+0+10477","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:25:00.134",0,0
"37_84_226+0+10476","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:20:00.134",0,0
"37_84_226+0+10475","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:15:00.134",0,0
"37_84_226+0+10474","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:10:00.124",0,0
"37_84_226+0+10473","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:05:00.124",0,0
"37_84_226+0+10472","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 10:00:00.124",0,0
"37_84_226+0+10471","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:55:00.124",0,0
"37_84_226+0+10470","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:50:00.124",0,0
"37_84_226+0+10469","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:45:00.124",0,0
"37_84_226+0+10468","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:40:00.119",0,0
"37_84_226+0+10467","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:35:00.119",0,0
"37_84_226+0+10466","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:30:00.119",0,0
"37_84_226+0+10465","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:25:00.119",0,0
"37_84_226+0+10464","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:20:00.119",0,0
"37_84_226+0+10463","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:15:00.119",0,0
"37_84_226+0+10462","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:10:00.119",0,0
"37_84_226+0+10461","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:05:00.119",0,0
"37_84_226+0+10460","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 09:00:00.119",0,0
"37_84_226+0+10459","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:55:00.119",0,0
"37_84_226+0+10458","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:50:00.119",0,0
"37_84_226+0+10457","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:45:00.119",0,0
"37_84_226+0+10456","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:40:00.108",0,0
"37_84_226+0+10455","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:35:00.108",0,0
"37_84_226+0+10454","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:30:00.108",0,0
"37_84_226+0+10453","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:25:00.108",0,0
"37_84_226+0+10452","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:20:00.108",0,0
"37_84_226+0+10451","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:15:00.108",0,0
"37_84_226+0+10450","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:10:00.108",0,0
"37_84_226+0+10449","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:05:00.108",0,0
"37_84_226+0+10448","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 08:00:00.108",0,0
"37_84_226+0+10447","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:55:00.098",0,0
"37_84_226+0+10446","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:50:00.098",0,0
"37_84_226+0+10445","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:45:00.098",0,0
"37_84_226+0+10444","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:40:00.078",0,0
"37_84_226+0+10443","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:35:00.078",0,0
"37_84_226+0+10442","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:30:00.078",0,0
"37_84_226+0+10441","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:25:00.078",0,0
"37_84_226+0+10440","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:20:00.078",0,0
"37_84_226+0+10439","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:15:00.078",0,0
"37_84_226+0+10438","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:10:00.078",0,0
"37_84_226+0+10437","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:05:00.078",0,0
"37_84_226+0+10436","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 07:00:00.078",0,0
"37_84_226+0+10435","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:55:00.078",0,0
"37_84_226+0+10434","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:50:00.078",0,0
"37_84_226+0+10433","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:45:00.078",0,0
"37_84_226+0+10432","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:40:00.078",0,0
"37_84_226+0+10431","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:35:00.078",0,0
"37_84_226+0+10430","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:30:00.078",0,0
"37_84_226+0+10429","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:25:00.078",0,0
"37_84_226+0+10428","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:20:00.078",0,0
"37_84_226+0+10427","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:15:00.078",0,0
"37_84_226+0+10426","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:10:00.078",0,0
"37_84_226+0+10425","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:05:00.078",0,0
"37_84_226+0+10424","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 06:00:00.078",0,0
"37_84_226+0+10423","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:55:00.078",0,0
"37_84_226+0+10422","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:50:00.078",0,0
"37_84_226+0+10421","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:45:00.078",0,0
"37_84_226+0+10420","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:40:00.081",0,0
"37_84_226+0+10419","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:35:00.081",0,0
"37_84_226+0+10418","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:30:00.081",0,0
"37_84_226+0+10417","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:25:00.082",0,0
"37_84_226+0+10416","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:20:00.081",0,0
"37_84_226+0+10415","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:15:00.081",0,0
"37_84_226+0+10414","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:10:00.081",0,0
"37_84_226+0+10413","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:05:00.081",0,0
"37_84_226+0+10412","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 05:00:00.081",0,0
"37_84_226+0+10411","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:55:00.072",0,0
"37_84_226+0+10410","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:50:00.072",0,0
"37_84_226+0+10409","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:45:00.071",0,0
"37_84_226+0+10408","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:40:00.074",0,0
"37_84_226+0+10407","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:35:00.074",0,0
"37_84_226+0+10406","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:30:00.074",0,0
"37_84_226+0+10405","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:25:00.065",0,0
"37_84_226+0+10404","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:20:00.064",0,0
"37_84_226+0+10403","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:15:00.064",0,0
"37_84_226+0+10402","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:10:00.066",0,0
"37_84_226+0+10401","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:05:00.064",0,0
"37_84_226+0+10400","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 04:00:00.064",0,0
"37_84_226+0+10399","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:55:00.064",0,0
"37_84_226+0+10398","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:50:00.064",0,0
"37_84_226+0+10397","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:45:00.064",0,0
"37_84_226+0+10396","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:40:00.064",0,0
"37_84_226+0+10395","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:35:00.064",0,0
"37_84_226+0+10394","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:30:00.064",0,0
"37_84_226+0+10393","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:25:00.064",0,0
"37_84_226+0+10392","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:20:00.064",0,0
"37_84_226+0+10391","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:15:00.064",0,0
"37_84_226+0+10390","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:10:00.064",0,0
"37_84_226+0+10389","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:05:00.064",0,0
"37_84_226+0+10388","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 03:00:00.064",0,0
"37_84_226+0+10387","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:55:00.064",0,0
"37_84_226+0+10386","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:50:00.064",0,0
"37_84_226+0+10385","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:45:00.064",0,0
"37_84_226+0+10384","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:40:00.066",0,0
"37_84_226+0+10383","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:35:00.066",0,0
"37_84_226+0+10382","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:30:00.066",0,0
"37_84_226+0+10381","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:25:00.066",0,0
"37_84_226+0+10380","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:20:00.066",0,0
"37_84_226+0+10379","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:15:00.066",0,0
"37_84_226+0+10378","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:10:00.066",0,0
"37_84_226+0+10377","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:05:00.066",0,0
"37_84_226+0+10376","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 02:00:00.066",0,0
"37_84_226+0+10375","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:55:00.066",0,0
"37_84_226+0+10374","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:50:00.066",0,0
"37_84_226+0+10373","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:45:00.066",0,0
"37_84_226+0+10372","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:40:00.067",0,0
"37_84_226+0+10371","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:35:00.067",0,0
"37_84_226+0+10370","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:30:00.067",0,0
"37_84_226+0+10369","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:25:00.067",0,0
"37_84_226+0+10368","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:20:00.067",0,0
"37_84_226+0+10367","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:15:00.067",0,0
"37_84_226+0+10366","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:10:00.067",0,0
"37_84_226+0+10365","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:05:00.067",0,0
"37_84_226+0+10364","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 01:00:00.067",0,0
"37_84_226+0+10363","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:55:00.067",0,0
"37_84_226+0+10362","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:50:00.067",0,0
"37_84_226+0+10361","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:45:00.067",0,0
"37_84_226+0+10360","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:40:00.064",0,0
"37_84_226+0+10359","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:35:00.064",0,0
"37_84_226+0+10358","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:30:00.055",0,0
"37_84_226+0+10357","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:25:00.055",0,0
"37_84_226+0+10356","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:20:00.055",0,0
"37_84_226+0+10355","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:15:00.045",0,0
"37_84_226+0+10354","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:10:00.045",0,0
"37_84_226+0+10353","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:05:00.045",0,0
"37_84_226+0+10352","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 29, 2023 @ 00:00:00.045",0,0
"37_84_226+0+10351","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:55:00.045",0,0
"37_84_226+0+10350","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:50:00.045",0,0
"37_84_226+0+10349","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:45:00.045",0,0
"37_84_226+0+10348","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:40:00.044",0,0
"37_84_226+0+10347","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:35:00.044",0,0
"37_84_226+0+10346","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:30:00.044",0,0
"37_84_226+0+10345","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:25:00.044",0,0
"37_84_226+0+10344","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:20:00.044",0,0
"37_84_226+0+10343","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:15:00.044",0,0
"37_84_226+0+10342","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:10:00.044",0,0
"37_84_226+0+10341","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:05:00.034",0,0
"37_84_226+0+10340","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 23:00:00.034",0,0
"37_84_226+0+10339","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:55:00.034",0,0
"37_84_226+0+10338","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:50:00.034",0,0
"37_84_226+0+10337","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:45:00.034",0,0
"37_84_226+0+10336","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:40:00.029",0,0
"37_84_226+0+10335","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:35:00.029",0,0
"37_84_226+0+10334","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:30:00.029",0,0
"37_84_226+0+10333","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:25:00.029",0,0
"37_84_226+0+10332","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:20:00.029",0,0
"37_84_226+0+10331","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:15:00.029",0,0
"37_84_226+0+10330","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:10:00.029",0,0
"37_84_226+0+10329","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:05:00.029",0,0
"37_84_226+0+10328","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 22:00:00.029",0,0
"37_84_226+0+10327","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 21:55:00.029",0,0
"37_84_226+0+10326","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 21:50:00.029",0,0
"37_84_226+0+10325","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 21:45:00.029",0,0
"37_84_226+0+10324","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 21:40:00.022",0,0
"37_84_226+0+10323","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 21:35:00.022",0,0
"37_84_226+0+10322","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 21:30:00.022",0,0
"37_84_226+0+10321","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 21:25:00.022",0,0
